James Lovell,George Washington,Feb. 23 1780
The Maryland Delegates,Thomas Sim Lee,Feb. 23 1780
Samuel Holten,Diary,Feb. 23-24 1780
James Lovell,Benjamin Franklin,Feb. 24 1780
James Lovell,Samuel Adams,Feb. 24 1780
Samuel Huntington,the Several States,Feb. 26 1780
John Collins,Nathanael Greene. Feb. 26 1780
James Lovell,Samuel Adams,Feb. 28 1780
Samuel Huntington,Richard Howly,Feb. 29 1780
The North Carolina Delegates,Richard Caswell,Feb. 29 1780
The Massachusetts Delegates,Jeremiah Powell,Mar. 1 1780
The New Hampshire Delegates,Meshech Weare,Mar. 4 1780
Samuel Huntington,Thomas Jefferson,Mar. 6 1780
Samuel Holten,Jeremiah Powell,Mar. 6 1780
Philip Schuyler,Samuel Huntington,Mar. 6 1780
Philip Schujder,George Washington,Mar. 7 1780
The Board of War,Thomas Sim Lee. Mar. 7 1780
The Maryland Delegates,Thomas Sim Lee,Mar. 7 1780
Samuel Holten,Diary,Mar. 8-9 1780
James Lovell,Samuel Adams,Mar. 9 1780
Samuel Huntington,the Chevalier de la Luzerne,Mar. 10 1780
John Collins,Nathanael Greene,Mar. 10 1780
Samuel Holten,Diary,Mar. 10-11 1780
Samuel Huntington,Joseph Reed,Mar. 11 1780
Philip Schuyler,unknown,Mar. 11 1780
Nathaniel Peabody,Meshech Weare,Mar. 13 1780
Philip Schuyler,George Washington,Mar. 13 1780
John Mathews,Horatio Gates,Mar. 14 1780
Samuel Livermore,Meshech Weare,Mar. 14 1780
The Massachusetts Delegates,Jeremiah Powell,Mar. 15 1780
The Massachusetts Delegates,the Chevalier de la Luzerne,Mar. 15 1780
Ezra L'Hommedieu,George Clinton. Mar. 15 1780
Roger Sherman,Jonathan Trumbull,Mar. 15 1780
John Armstrong,Joseph Reed,Mar. 15 1780
Nathaniel Peabody,Meshech Weare,Mar. 17 1780
James Lovell,Samuel Adams,Mar. 17 1780
Philip Schuyler,George Washington. Mar. 19 1780
John Mathews,Benjamin Lincoln,Mar. 19 1780
Samuel Huntington,the Several States,Mar. 20 1780
James Madison jr.,to James Madison,sr.. Mar. 20 1780
The Connecticut Delegates,Jonathan Trumbull,Mar. 20 1780
The Massachusetts Delegates,Jeremiah Powell,Mar. 20 1780
James Lovell,John Adams,Mar. 21 1780
James Lovell,Samuel Adams. Mar. 21 1780
Samuel Livermore,Meshech Weare,Mar. 21 1780
The Rhode Island Delegates,William Greene,Mar. 21 1780
The New York Delegates,George Clinton,Mar. 21 1780
John Collins,Nathanael Greene,Mar. 21 1780
Philip Schuyler,Nathanael Greene,Mar. 22 1780
Philip Schuyler,George Washington,Mar. 22 1780
Samuel Huntington,Jonathan Trumbull,Mar. 22 1780
The Connecticut Delegates,Jonathan Trumbull,Mar. 23 1780
Oliver Ellsworth,Jonathan Trumbull,Mar. 23 1780
Charles Thomson,Jonathan Trumbull,Mar. 23 1780
Thomas McKean,Richard Henry Lee,Mar. 25 1780
Samuel Holten,Diary,Mar. 25-27 1780
James Madison,Thomas Jefferson,Mar. 27 1780
James Lovell,Samuel Adams,Mar. 28 1780
Roger Sherman,Jonathan Trumbull,Mar. 28 1780
Abraham Qark,William Livingston,Mar. 30 1780
John Dickinson,Arthur Lee,Mar. 30 1780
The Board of Admiralty,the Commissioners of the Navy Board of the Eastern Department,Mar. 31 1780
Elbridge Gerry,Samuel Huntington,Apr. 3 1780
William Ellery,William Greene,Apr. 4 1780
The New York Delegates,George Clinton,Apr. 4 1780
Samuel Holten,Jeremiah Powell,Apr. 4 1780
Philip Schuyler,George Washington,Apr. 5 1780
Philip Schuyler,Samuel Huntington,Apr. 7 1780
Philip Schuyler,Alexander Hamilton,Apr. 8 1780
James Lovell,Samuel Adams,Apr. 9 1780
James Lovell,Samuel Adams,Apr. 11 1780
Samuel Huntington,Jonathan Trumbull,Apr. 15 1780
Oliver Ellsworth,Jeremiah Wadsworth,Apr. 15 1780
Thomas Burke,Cornelius Harnett,Apr. 15 II4 1780
James Lovell,Horatio Gates,Apr. 16 1780
Elbridge Gerry,Samuel Huntington,Apr. 17 1780
Nathaniel Folsom,Josiah Bartlett,Apr. 17 1780
The Alassachusetts Delegates,Jeremiah Powell,Apr. 17 1780
James Lovell,Augustin Alottin de La Balme,Apr. 17 1780
Philip Schuyler,George Clinton,Apr. 18 1780
William Ellery,William Greene,Apr. 18 1780
The Massachusetts Delegates,Jeremiah Powell,Apr. 18 1780
John Alathews,Horatio Gates,Apr. 18 1780
The Committee at Headquarters,the Commissary-General of Issues,Apr. 19 1780
The Committee at Headquarters,the Quartermaster-General,Apr. 19 1780
Nathaniel Peabody,Meshech Weare,Apr. 20 1780
Samuel Huntington,Thomas Jefferson,Apr. 23 1780
John Alathews,Robert R. Livingston,Apr. 24 1780
The Rhode Island Delegates,William Greene,May 2 1780
John Collins,Nathanael Greene,May 2 1780
Samuel Holten,Diary,May 3 1780
James Lovell,Benjamin Franklin,May 4 1780
James Duane,George Washington,May 4 1780
Elbridge Gerry,John Adams,May 5 1780
The Comm.ittee at Headquarters,Nathanael Greene,May 5 1780
Samuel Huntington,the Committee at Headquarters,May 6 1780
James Aladison,Thomas Jefferson,May 6 1780
Richard Henry Lee,William Shippen jr.,May 7 1780
James Duane,George Washington,May 9 1780
Oliver Ellsworth,Jonathan Trumbull,May 9 1780
The Committee at Headquarters,Samuel Huntington,May 10 1780
James Duane,Philip Schuyler,May 12 1780
Elbridge Gerry,Nathaniel Peabody,May 12 1780
William Churchill Houston,Philip Schuyler,May 13 1780
The Committee at Headquarters,Minute,May 14 1780
The Committee at Headquarters,Minute,May 15 1780
Philip Schuyler,George Clinton,May 15 1780
Samuel Huntington,the Committee at Headquarters,May 16 1780
Samuel Holten,Jeremiah Powell,May 16 1780
William Ellery,William Greene,May 16 1780
The Committee at Headquarters,Samuel Huntington,May 16 1780
The Committee at Headquarters,Report,May 16 1780
The Committee at Headquarters,Report,May 16 1780
Samuel Huntington,Benjamin Lincoln,May 17 1780
Samuel Holten,Diary,May 17-18 1780
Robert R. Livingston,George Qinton,May 18 1780
Samuel Holten,Richard Bache,May 18 1780
Nathaniel Folsom,Meshech Weare,May 18 1780
Elbridge Gerry,Samuel Huntington,May 18 1780
Samuel Huntington,Thomas Sim Lee,May 19 1780
Samuel Huntington,the Several States,May 19 1780
Samuel Huntington,George Washington,May 20 1780
Samuel Huntington,Jonathan Trumbull,May 20 1780
Philip Schuyler,George Ginton,May 20 1780
Philip Schuyler,Samuel Huntington,May 21 1780
Robert R. Livingston,Philip Schuyler,May 21 1780
The New York Delegates,George Qinton,May 21 1780
Oliver Ellsworth,Joseph Reed,May 22 1780
William Churchill Houston,William Livingston,May 22 1780
Samuel Holten,Jeremiah Powell,May 23 1780
Joseph Jones,George Washington,May 2^ 163 1780
Samuel Huntington,the Chevalier de la Luzerne,May 24 1780
The Committee at Headquarters,the Several States,May 25 1780
The Committee at Headquarters,the Several States,May 25 1780
Robert R. Livingston,Philip Schuyler,May 26 1780
James Duane,Philip Schuyler,May 26 1780
William Churchill Houston,William Livingston,May 26 1780
Samuel Huntington,the Marquis de Bouille,May 27 1780
The Committee at Headquarters,Samuel Huntington,May 28 1780
Samuel Huntington,George Washington,May 29 1780
Samuel Huntington,the Several States,May 29 1780
Samuel Huntington,the Committee at Headquarters,May 29 1780
Samuel Holten,Jeremiah Powell,May 30 1780
James Duane,George Washington,May 30 1780
Samuel Huntington,the Committee at Headquarters,May 31 1780
A Committee of Congress,Joseph Reed,May 31 1780
The Committee at Headquarters,Jonathan Trumbull,June1 1780
Nathaniel Folsom,Meshech Weare,June1 1780
James Lovell,Jeremiah Powell,June 2 1780
James Madison,Thomas Jefferson,June 2 1780
The New York Delegates,George Clinton,June 2 1780
The Committee at Headquarters,the Several States,June 2 1780
Samuel Huntington,George Qinton,June 3 1780
Samuel Huntington,the Committee at Headquarters,June 3 1780
Samuel Huntington,William Livingston; George Clinton; Jonathan Trumbull; William Greene,June 5 1780
Samuel Huntington,George Washington,June 5 1780
The New York Delegates,George Qinton,June 5 1780
Daniel of St. Thomas Jenifer,Thomas Sim Lee,June 5 1780
William Churchill Houston,William Livingston,June 5 1780
Nathaniel Folsom,Nathaniel Peabody,June 5 1780
The Committee at Headquarters,Samuel Huntington,June 5 1780
The Committee at Headquarters,Ephraim Blaine,June 5 1780
Samuel Huntington,George Washington,June 6 1780
Nathaniel Folsom,Meshech Weare,June 6 1780
James Madison,Thomas Jefferson,June 6 1780
Oliver Ellsworth,Jonathan Trumbull,June 6 1780
James Duane,Philip Schuyler,June 6 1780
John Armstrong,Horatio Gates,June 6 1780
Oliver Ellsworth,Jonathan Trumbull,June 8 1780
Cyrus Griffin,Thomas Jefferson,June 9 1780
Robert R. Livingston,Philip Schuyler,June 9 1780
John Mathews,Thomas Bee,June 9 1780
Samuel Huntington,Jonathan Trumbull,June 10 1780
Elbridge Gerry,Robert Morris,June 11 1780
The Committee at Headquarters,Elbridge Gerry,June 11 1780
The Committee at Headquarters,the Eastern States,June 11 1780
The Committee at Headquarters,Samuel Huntington,June 12 1780
The Committee at Headquarters,the States New Hampshire,Virginia,June 12 1780
The Committee at Headquarters,Jonathan Trumbull,June 12 1780
The Committee at Headquarters,Joseph Reed,June 12 1780
Philip Schuyler,George Clinton,June 12 1780
Samuel Huntington,George Washington,June 13 1780
Nathaniel Folsom,Meshech Weare,June 13 1780
Cyrus Griffin,Thomas Jefferson,June 13 1780
John Walker,Thomas Jefferson,June 13 1780
Oliver Ellsworth,Jonathan Trumbull,June 13 1780
Nathaniel Peabody,Nathaniel Folsom,June 14 1780
Thomas Burke,Anthony Wayne,June 15 1780
John Armstrong,Horatio Gates,June 15 1780
Samuel Huntington,Thomas Jefferson,June 16 1780
The Committee of Foreign Affairs,John Jay,June 16 1780
The New York Delegates,George Clinton,June 16 1780
A Committee of Congress,the Committee at Headquarters,June 16 1780
Robert R. Livingston,Philip Schuyler,June 16 1780
James Henry,George Washington,June 16 1780
The Committee at Headquarters,Samuel Huntington,June 16 1780
Philip Schuyler,Samuel Huntington,June 17 1780
John Walker,Thomas Jefferson,June 17 1780
Samuel Huntington,Jonathan Trumbull,June 18 1780
Philip Schuyler,George Washington,June 18 1780
Ezekiel Cornell,William Greene,June 18 1780
Samuel Huntington,the Committee at Headquarters,June 19 1780
Joseph Jones,George Washington,June 19 1780
Nathaniel Folsom,Meshech Weare,June 19 1780
The Committee at Headquarters,the States from New Hampshire to Virginia,June 19 1780
The Committee at Headquarters,Samuel Huntington,June 19 1780
Charles Thomson,the Several States,June 20 1780
The Committee at Headquarters,Jonathan Trumbull,June 20 1780
Samuel Huntington,the Several States,June 21 1780
Samuel Huntington,Thomas Jefferson,June 21 1780
Samuel Huntington,the States from the New Hampshire; Maryland,June 22 1780
Robert R. Livingston,George Washington. June 22 1780
Oliver Ellsworth,Jonathan Trumbull,June 23 1780
James Madison,Thomas Jefferson,June 23 1780
The Committee at Headquarters,the States from New Hampshire to Virginia,June 23 1780
The Committee at Headquarters,Samuel Huntington,June 24 1780
The Committee at Headquarters,George Washington,June 24 1780
Nathaniel Peabody,Meshech Weare,June 24 1780
John Walker,George Weedon,June 27 1780
Ezekiel Cornell,William Greene,June 27 1780
Nathaniel Folsom,Meshech Weare,June 27 1780
Philip Schuyler,John Mathews and Nathaniel Peabody,June 27 1780
The Committee at Headquarters,Daniel of St. Thomas Jenifer and Josia Beall,June 28 1780
Robert R. Livingston,George Clinton,June 29 1780
Nathaniel Folsom,Meshech Weare,June 29 1780
Samuel Holten,Nathaniel Peabody,June 30 1780
Joseph Jones,Thomas Jefferson,June 30 1780
Ezekiel Cornell,William Greene,June 30 1780
The Committee at Headquarters,George Washington,June 30 1780
Samuel Huntington,Benjamin Harwood,July 2 1780
Samuel Holten,Diary,July 4 1780
Philip Schuyler,Samuel Huntington,July 5 1780
Philip Schuyler,Samuel Huntington,July 6 1780
Philip Schuyler,John Mathews and Nathaniel Peabody,July 6 1780
Samuel Huntington,Thomas Sim Lee,July 8 1780
John Armstrong,John Davis,July 8 1780
Ezekiel Cornell,William Greene,July 9 1780
Samuel Adams,John Adams,July 10 1780
James Lovell,Charles W. F. Dumas,July 10 1780
The Commitlee at Headquarters,Samuel Huntington,July 10 1780
The Committee at Headquarters,the States of Delaware; Pennsylvania; Maryland; Virginia,July 10 1780
The Committee at Headquarters,a Committee of the Citizens of Philadelphia,July 10 1780
John Walker,George Weedon,July 11 1780
The Committee of Foreign Afifairs,Benjamin Franklin and John Jay,July 11 1780
The Committee of Foreign Afifairs,Benjamin Franklin,July 11 1780
The Committee of Foreign Afifairs,John Adams,July 11 1780
James Lovell,John Jay,July 11 1780
Samuel Huntington,Benjamin Franklin,July 12 1780
Ezekiel Cornell,William Greene,July 13 1780
The Committee at Headquarters,Samuel Huntington,July 13 1780
The Committee at Headquarters,the States from New Hampshire to Maryland,July 13 1780
The Committee at Headquarters,Joseph Reed,July 13 1780
Samuel Huntington,Oliver Wolcott,July 14 1780
William Churchill Houston,Moore Furman,July 14 1780
Samuel Huntington,George Washington,July 15 1780
John Armstrong,Horatio Gates,July 15 1780
The Committee at Headquarters,Nathanael Greene,July 16 1780
The Board of War,Thomas Sim Lee,July 17 1780
Nathaniel Peabody,Meshech Weare,July 17 1780
Joseph Jones,George Washington,July 18 1780
The Committee at Headquarters,Samuel Huntington,July 18 1780
James Lovell,Benjamin Lincoln,July 19 1780
The Committee at Headquarters,Azariah Dunham. July 19 1780
The Committee at Headquarters,George Washington,July 20 1780
Samuel Huntington,the Eastern States,July 21 1780
Ezekiel Cornell,Nathanael Greene,July 21 1780
The Committee at Headquarters,Samuel Huntington,July 21 1780
The Committee at Headquarters,Samuel Huntington,July 21 1780
The Committee at Headquarters,Nathanael Greene,July 21 1780
Samuel Huntington,Jonathan Trumbull,July 22 1780
Samuel Huntington,Rev. James Cogswell,July 22 1780
Roger Sherman,Jonathan Trumbull,July 22 1780
The Medical Committee,Jonathan Potts,July 22 1780
Samuel Huntington,the Committee at Headquarters,July 23 1780
The Committee at Headquarters,Samuel Huntington,July 23 1780
The Committee at Headquarters,Minute,July 23 1780
The Committee at Headquarters,William Livingston,July 23 1780
The Committee at Headquarters,Thomas Jefferson,July 23 1780
Thomas McKean,Caesar Rodney,July 24 1780
Ezekiel Cornell,William Greene,July 24 1780
John Walker,George Weedon,July 25 1780
John Armstrong,John Davis,July 25 1780
The Massachusetts Delegates,Thomas Gushing and Timothy Danielson,July 25 1780
Samuel Huntington,the Committee at Headquarters,July 26 1780
The Committee at Headquarters,Samuel Huntington,July 27 1780
Charles Thomson,the Several States,July 28 1780
The Board of War,George Washington,July 28 1780
The Committee at Headquarters,Nathanael Greene,July 28 1780
Ezekiel Cornell,Nathanael Greene,July 29 1780
The Committee at Headquarters,Samuel Huntington,July 30 1780
The Committee at Headquarters,Moore Furman,July 30 1780
Ezekiel Cornell,William Greene,Aug. 1 1780
Ezekiel Cornell,Nathaniel Greene,Aug. 1 1780
Henry Laurens,Richard Henry Lee,Aug. 1 1780
John Matthews,Thomas Bee,Aug. 1 1780
John Armstrong,William Irvine,Aug. 3 1780
Samuel Adams,James Warren,Aug. 3 1780
The Committee at Headquarters,Samuel Huntington,Aug. 3 1780
Samuel Huntington,Horatio Gates,Aug. 4 1780
John Mathews,Samuel Huntington,Aug. 6 1780
Nathaniel Peabody,Josiah Bartlett,Aug. 6 1780
Joseph Jones,George Washington,Aug. 6 1780
Samuel Huntington,the Committee at Headquarters,Aug. 7 1780
John Mathews,Samuel Huntington,Aug. 8 1780
Ezekiel Cornell,William Greene,Aug. 8 1780
The Board of War,George Washington. Aug. 8 1780
Samuel Huntington,Horatio Gates,Aug. 10 1780
Samuel Huntington,Thomas Sim Lee,Aug. 10 1780
Richard Howly,Horatio Gates,Aug. 10 1780
John Mathews,the Medical Committee,Aug. 10 1780
James Duane,Robert R. Livingston,Aug. 11 1780
Samuel Huntington,the Committee at Headquarters,Aug. 12 1780
Samuel Huntington,the Chevalier de la Luzerne,Aug. 12 1780
Samuel Huntington,Alexander McDougal,Aug. 13 1780
Ezekiel Cornell,Nathanael Greene,Aug. 13 1780
Samuel Huntington,Horatio Gates,Aug. 14 1780
Roger Sherman,Oliver Wolcott,Aug. 14 1780
Nathaniel Folsom,Josiah Bartlett,Aug. 14 1780
Elbridge Gerry,James Lovell,Aug. 14 1780
James Lovell,Beniamin Franklin,Aug. 15 1780
Ezekiel Cornell,William Greene,Aug. 15 1780
Ezekiel Cornell,Nathanael Greene,Aug. 15 1780
John Walker,George Weedon,Aug. 15 1780
John Mathews,Samuel Huntington. Aug. 16 1780
The Committee at Headquarters,the Several States,Aug. 16 1780
John Armstrong,William Irvine. Aug. 17 1780
A Committee of Congress,Proposed Letter,the Comte de Rochambeau,Aug. 17 1780
Thomas Bee,Benjamin Lincoln,Aug. 18 1780
Samuel Huntington,the Comte de Rochambeau,Aug. 19 1780
Thomas McKean,Committee Report,Aug. 19 1780
The Committee at Headquarters,the Several States,Aug. 19 1780
Ezekiel Cornell,Horatio Gates,Aug. 20 1780
Whitmill Hill,Thomas Burke,Aug. 20 1780
Artemas Ward,the President of the Massachusetts Council,Aug. 21 1780
Samuel Huntington,the President and Council of Pennsylvania,Aug. 22 1780
The Connecticut Delegates,Jonathan Trumbull,Aug. 22 1780
Ezekiel Cornell,William Greene,Aug. 22 1780
Samuel Adams,James Bowdoin,Aug. 22 1780
John Mathews,Philip Schuyler,Aug. 23 1780
Robert R. Livingston,John Jay,Aug. 26 1780
Ezekiel Cornell,William Greene,Aug. 28 1780
Thomas McKean,Joseph Reed,Aug. 29 1780
Ezekiel Cornell,William Greene,Aug. 29 1780
The Board of War,Horatio Gates,Aug. 29 1780
John Armstrong,Joseph Reed,Aug. 30 1780
Samuel Huntington,the Chevalier de la Luzerne,Aug. 31 1780
Samuel Huntington,George Washington,Aug. 31 1780
Samuel Huntintgon,Jonathan Trumbull,Sept. 1 1780
The Connecticut Delegates,Jonathan Trumbull,Sept. 1 1780
Samuel Huntington,George Howell,Sept. 2 1780
Ezekiel Cornell,William Greene,Sept. 2 1780
Samuel Huntington,the Several States,Sept. 3 1780
Samuel Huntington,the Several States,Sept. 3 1780
John Armstrong,Horatio Gates,Sept. 3 1780
Nathaniel Peabody,Ephraim Blaine,Sept. 3 1780
Samuel Huntington,Jonathan Trumbull,Sept. 4 1780
The Virginia Delegates,Certificate,Sept. 5 1780
John Henry jr.,Thomas Sim Lee,Sept. 5 1780
James Lovell,Elbridge Gerry,Sept. 5 1780
James Lovell,Samuel Holten,Sept. 5 1780
Joseph Jones,George Washington,Sept. 6 1780
James Lovell,Benjamin Franklin,Sept. 7 1780
Nathaniel Peabody,Meshech Weare,Sept. 8 1780
Samuel Huntington,Horatio Gates,Sept. 9 1780
Samuel Huntington,the Several States,Sept. 10 1780
James Lovell,Samuel Holten,Sept. 10 1780
Samuel Huntington,Horatio Gates,Sept. 12 1780
Samuel Huntington,Jonathan Trumbull,Sept. 12 1780
James Madison,Edmund Pendleton,Sept. 12 1780
Elbridge Gerry,James Bowdoin,Sept. 14 1780
Samuel Huntington,Jonathan Trumbull,Sept. 15 1780
Samuel Huntington,William Livingston,Sept. 15 1780
John Mathews,George Washington,Sept. 15 1780
Samuel Adams,John Lowell,Sept. 15 1780
Samuel Huntington,Joseph Reed,Sept. 16 1780
Samuel Huntington,Caesar Rodney,Sept. 16 1780
John Sullivan,Meshech Weare,Sept. 16 1780
Nathaniel Peabody,Nathanael Greene,Sept. 18 1780
James Duane,George Washington,Sept. 19 1780
Ezekiel Cornell,William Greene. Sept. 19 1780
James Lovell,Samuel Holten,Sept. 19 1780
James Madison,Joseph Jones,Sept. 19 1780
Samuel Huntington,Thomas Sim Lee,Sept. 20 1780
Elbridge Gerry,a Committee of the Massachusetts Assembly,Sept. 21 1780
Nathaniel Peabody,Josiah Bartlett,Sept. 21 1780
The Maryland Delegates,Thomas Sim Lee,Sept. 22 1780
Richard Howly,Horatio Gates. Sept. 22 1780
Samuel Huntington,Thomas Sim Lee,Sept. 23 1780
Samuel Huntington,Nathanael Greene,Sept. 24 1780
John Mathews,George Washington,Sept. 24 1780
John Morin Scott,George Clinton,Sept. 26 1780
Daniel of St. Thomas Jenifer,Thomas Sim Lee,Sept. 26 1780
The Maryland Delegates,Thomas Sim Lee,Sept. 26 1780
Samuel Huntington,Nathaniel Greene,Sept. 27 1780
Samuel Huntington,George Washington,Sept. 29 1780
Samuel Huntington,George Qinton,Sept. 29 1780
Willie Jones,Abner Nash,Oct. 1 1780
The Delegates of North Carolina,the North Carolina Assembly,Oct. 1 1780
Joseph Jones,George Washington,Oct. 2 1780
John Sullivan,Meshech Weare. Oct. 2 1780
Daniel of St. Thomas Jenifer,Thomas Sim Lee,Oct. 2 1780
Joseph Jones,James Madison,Oct. 2 1780
John ^lathews,Nathaniel Peabody,Oct. 3 1780
James Lovell,Natlianiel Peabody,Oct. 3 1780
The Maryland Delegates,the Maryland Council,Oct. 3 1780
Samuel Adams,James Warren. Oct. 3 1780
Samuel Huntington,George Washington,Oct. 4 1780
Jared Ingersoll,Joseph Reed,Oct. 4 1780
Theodorick Bland,Thomas Jefferson,Oct. 5 1780
Samuel Huntington,the Several States,Oct. 6 1780
John Mathews,George Washington,Oct. 6 1780
James Duane,Notes of Debates,Oct. 6 1780
Samuel Huntington,Thomas Sim Lee; Joseph Reed; William Livingston; George Clinton,Oct. 7 1780
James Duane,George Clinton,Oct. 7 1780
Willie Jones,Abner Nash,Oct. 7 1780
Joseph Jones,James Madison,Oct. 9 1780
Whitmill Hill,Thomas Burke,Oct. 9 1780
James Duane,George Washington,Oct. 10 1780
Ezekiel Cornell,William Greene,Oct. 10 1780
James Madison,Joseph Jones,Oct. 10 1780
Charles Thomson,John Jay,Oct. 12 1780
Samuel Huntington,Jonathan Trumbull,Oct. 17 1780
Ezekiel Cornell,William Greene,Oct. 17 1780
John Mathews,George Washington,Oct. 17 1780
James Madison,Joseph Jones,Oct. 17 1780
James Duane,George Clinton,Oct. 18 1780
Willie Jones,Abner Nash,Oct. 18 1780
Ezekiel Cornell,William Greene,Oct. 24 1780
James Madison,Joseph Jones,Oct. 24 1780
Samuel Huntington,the Several States,Oct. 26 1780
Samuel Huntington,the Several States,Oct. 26 1780
Samuel Huntington,Jonathan Trumbull,Oct. 26 1780
James Lovell,Benjamin Franklin,Oct. 28 1780
James Lovell,Captains Bell and Josiah,Oct. 28 1780
John Mathews,George Washington,Oct. 30 1780
Samuel Huntington,Certain States. Oct. 31 1780
Samuel Huntington,Nathanael Greene,Oct. 31 1780
James Madison,Edmund Pendleton,Oct. 31 1780
Ezekiel Cornell,William Greene,Oct. 31 1780
Abraham Clark,Josiah Hornblower,Oct. 31 1780
Samuel Huntington,John Rutledge,Nov. 2 1780
Benjamin Huntington,Oliver Ellsworth,Nov. 2 1780
The Virginia Delegates,Thomas Jefferson,Nov. 5 1780
William Sharpe,Matthew Locke,Nov. 6 1780
James Madison,Edmund Pendleton,Nov. 7 1780
Samuel Adams,Samuel Cooper,Nov. 7 1780
Samuel Huntington,Jonathan Trumbull,Nov. 9 1780
Ezekiel Cornell,William Greene,Nov. 9 1780
John Sullivan,George Washington,Nov. 12 1780
Samuel Huntington,the Several States,Nov. 13 1780
James Madison,Joseph Jones,Nov. 14 1780
James Duane,George Clinton,Nov. 14 1780
John Sullivan,Meshech Weare,Nov. 15 1780
Samuel Huntington,Thomas Sim Lee,Nov. 16 1780
John Sullivan,the Officers of the New Hampshire Line,Nov. 19 1780
John Sullivan,Alexander Scammell,Nov. 19 1780
James Lovell,Elbridge Gerry,Nov. 20 1780
James Madison,Joseph Jones,Nov. 21 1780
Ezekiel Cornell,William Greene,Nov. 21 1780
Theodorick Bland,Thomas Jefferson,Nov. 22 1780
James Madison,Joseph Jones,Nov. 25 1780
John Sullivan,George Washington,Nov. 26 1780
John Mathews,Nathanael Greene,Nov. 27 1780
James Madison,Joseph Jones,Nov. 28 1780
Samuel Adams,James Warren,Nov. 29 1780
James Duane,George Clinton,Nov. 29 1780
John Sullivan,George Washington,Nov. 30 1780
Proceedings and Observations of the Committee of Finance,Nov 30 1780
Samuel Huntington,John Lawrence,Dec. 1 1780
John Sullivan,Meshech Weare,Dec. 3 1780
Ezekiel Cornell,William Greene,Dec. 4 1780
James Madison,Joseph Jones,Dec. 5 1780
James Lovell,Samuel Holten,Dec. 5 1780
James Lovell,James Warren,Dec. 5 1780
The Maryland Delegates,the Governor and Council of Maryland,Dec. 5 1780
