Charles Thomson,the President of the Pennsylvania Committee of Safety,Feb. 13 1776
Richard Smith,Diary,Feb. 13 1776
John Adams,Mrs. Adams,Feb. 13 1776
John Penn,Thomas Person,Feb. 14 1776
Richard Smith,Diary,Feb. 14 1776
Richard Smith,Diary,Feb. 15 1776
Richard Smith,Diary,Feb. 16 1776
Robert Alexander,the Maryland Council of Safety,Feb. 16 1776
Richard Smith,Diary,Feb. 17 1776
John Adams,James Warren,Feb. 18 1776
Oliver Wolcott,Samuel Lyman,Feb. 19 1776
Richard Smith,Diary,Feb. 19 1776
John Hancock,Charles Lee,Feb. 19 1776
Richard Smith,Diary,Feb. 20 1776
John Hancock,Philip Schuyler,Feb. 20 1776
Richard Smith,Diary,Feb. 21 1776
Richard Smith,Diary,Feb. 22 1776
James Duane,Notes of Debates,Feb. 22 1776
Richard Smith,Diary,Feb. 23 1776
James Duane,the New York Convention,Feb. 25 1776
Maryland Delegates,the Maryland Council of Safety,Feb. 25 1776
Benjamin Franklin,Proposed Resolve,Feb. 26 1776
Richard Smith,Diary,Feb. 26 1776
Samuel Adams,Mrs. Adams,Feb. 26 1776
Richard Smith,Diary,Feb. 27 1776
Robert Alexander,the Maryland Council of Safety,Feb. 27 1776
Eliphalet Dyer,Joseph Trumbull,Feb. 28 1776
Richard Smith,Diary,Feb. 28 1776
Richard Smith,Diary,Feb. 29 1776
James Duane,Lord Stirling,Mar. 1 1776
John Hancock,Lord Stirling,Mar. 1 1776
John Hancock,Charles Lee,Mar. 1 1776
Richard Smith,Diary,Mar. 1 1776
The Secret Committee,Silas Deane,Mar. 1 1776
533- William Whipple,Meshech Weare,Mar. 2 1776
The Committee of Secret Correspondence,Silas Deane,Mar. 2 1776
The Committee of Secret Correspondence,Silas Deane,Mar. 3 1776
Richard Smith,Diary,Mar. 5 1776
Josiah Bartlett,John Langdon,Mar. 5 1776
A. George Read,Caesar Rodney,Mar. 6 1776
Richard Smith, .Diary,Mar. 6 1776
John Hancock,George Washington,Mar. 6 1776
John Hancock,Philip Schuyler,Mar. 7 1776
Richard Smith,Diary,M;ir. 7 381 1776
Richard Smith,Diary,Mar. 8 1776
Oliver Wolcott,Matthew Griswold,Mar. 9 1776
Oliver Wolcott,Mrs. Wolcott,Mar. 9 1776
Maryland Delegates,the Maryland Council of Safety,Mar. 9 1776
Richard Smith,Diary,Mar. 11 1776
Richard Smith,Diary,Mar. 12 1776
Richard Smith,Diary,Mar. 13 1776
William Hooper,Joseph Trumbull,Mar. 13 1776
Richard Smith,Diary,Mar. 14 1776
John Hancock,Colonels Shea,Magaw,Irvine,and Dayton,Mar. 14 1776
New York Delegates,the New York Convention,Mar. 15 1776
John Hancock,the New York Convention,Mar. 15 1776
John Hancock,Lord Stirling,Mar. 15 1776
Richard Smith,Diary,Mar. 15 1776
Matthew Tilghman,the Maryland Council of Safety,Mar. 16 1776
Richard Smith,Diary,Mar. 16 1776
John Hancock,Duncan Campbell,Mar. 16 1776
Richard Smith,Samuel Tucker,Mar. 16 1776
Oliver Wolcott,Samuel Lyman,Mar. 16 1776
Andrew Allen,Philip Schuyler,Mar. 17 1776
Richard Smith,Diary,Mar. 18 1776
Richard Smith,Diary,Mar. 19 1776
Oliver Wolcott,Mrs. Wolcott,Mar. 19 1776
Maryland Delegates,the Maryland Council of Safety,Mar. 19 1776
Richard Smith,Diary,Mar. 20 1776
Joseph Hewes,Samuel Johnston,Mar. 20 1776
The Maryland Delegates,the Maryland Council of Safety,Mar. 20 1776
Richard Smith,Diary,Mar. 21 1776
John Adams,James Warren,Mar. 21 1776
Charles Thomson,Note,Mar. 22 1776
Richard Smith,Diary,Mar. 22 1776
John Jay,Alexander McDougall,Mar. 23 1776
John Adams,Horatio Gates,Mar. 23 1776
William Whipple,Josiah Bartlett,Mar. 24 1776
Richard Smith,Diary,Mar. 25 1776
Richard Henry Lee,Charles Lee,Mar. 25 1776
Richard Smith,Diary,Mar. 26 1776
Elbridge Gerry,James Warren,Mar. 26 1776
Joseph Hewes,Samuel Johnston,Mar. 26 1776
Richard Smith,Diary,Mar. 28 1776
John Adams,Mrs. Adams,Mar. 29 1776
Richard Smith,Diary,Mar. 29 1776
Samuel Huntington,Joseph Trumbull,Mar. 30 1776
Richard Henry Lee,Charles Lee,Apr. 1 1776
John Adams,George Washington,Apr. 1 1776
John Adams,James Warren,Apr. 2 1776
Samuel Adams,Joseph Palmer,Apr. 2 1776
John Hancock,a Continental Officer,Apr. 3 1776
William Whipple,Josiah Bartlett,Apr. 5 1776
Elbridge Gerry,James Warren,Apr. 6 1776
Robert Morris,Horatio Gates,Apr. 6 1776
Francis Lightfoot Lee,Landon Carter,Apr. 9 1776
Joseph Hewes,Samuel Johnston,Apr. 9  l 7 1776
Oliver Wolcott,Mrs. Wolcott,Apr. 10 1776
John Hancock,the New Hampshire Assembly,Apr. 12 1776
William Whipple,Meshech Weare,Apr. 12 1776
Maryland Delegates,the Maryland Council of Safety,Apr. 12 1776
Thomas McKean,Philip Schuyler,Apr. 13 1776
Carter Braxton,Landon Carter,Apr. 14 1776
Benjamin Franklin,Josiah Quincy,Apr. 15 1776
John Hancock,Israel Putnam,Apr. 16 1776
John Hancock,the Maryland Council of Safety,Apr. 16 1776
John Hancock,the Baltimore Committee,Apr. 16 1776
John Adams,James Warren,Apr. 16 1776
James Duane,Walter Livingston,Apr. 17 1776
Oliver Wolcott,Samuel Lyman,Apr. 17 1776
Thomas Johnson jr.,the Maryland Council of Safety,Apr. 17 1776
Oliver Wolcott,Mrs. Wolcott,Apr. 17 1776
Maryland Delegates,the Maryland Council of Safety,Apr. 18 1776
William Whipple,John Langdon,Apr. 20 1776
Richard Henry Lee,Charles Lee,Apr. 22 1776
Thomas Johnson jr.,Daniel of St. Thomas Jenifer,Apr. 23 1776
John Hancock,George Washington,Apr. 23 1776
John Hancock,Artemas Ward,Apr. 24 1776
John Hancock,Joseph Frye,Apr. 24 1776
Thomas Stone,Daniel of St. Thomas Jenifer,Apr. 24 1776
Maryland Delegates,the Maryland Council of Safety,Apr. 25 1776
John Jay,the New York Committee of Safety,Apr. 27 1776
John Adams,Horatio Gates,Apr. 27 1776
John Adams,Mrs. Adams,Apr. 28 1776
William Whipple,John Langdon,Apr. 29 1776
Samuel Adams,John Scollay,Apr. 30 1776
John Hancock,the Massachusetts Council,Apr. 30 1776
James Duane,the New York Convention,Apr 437 1776
Elbridge Gerry,James Warren,May 1 1776
John Hancock,George Washington,May 4 1776
New York Delegates,the New York Committee of Safety,May 5 1776
Richard Henry Lee,Samuel Purviance jr.,May 6 1776
John Hancock,Esek Hopkins,May 7 1776
William Floyd,John McKesson,May 9 1776
Richard Henry Lee,Charles Lee,May 11 1776
James Duane,John Jay,May 11 1776
John Hancock,Joseph Trumbull,May 11 1776
Samuel Adams,James Warren,May 12 1776
John Hancock,George Washington,May 13 1776
John Adams,James Warren,May 15 1776
Stephen Hopkins,Nicholas Cooke,May 15 1776
Samuel Adams,George Washington,May 15 1776
Joseph Hewes,Samuel Johnston,May 16 1776
Oliver Wolcott,Samuel Lyman,May 16 1776
Oliver Wolcott,Mrs. Wolcott,May 16 1776
John Hancock,George Washington,May 16 1776
John Hancock,the Massachusetts Assembly,May 16 1776
Secret Committee,George Washington,May 16 1776
William Whipple,Meshech Weare,May 16 1776
James Duane,John Jay,May 16 1776
John Adams,Mrs. Adams,May 17 1776
Carter Braxton,Landon Carter,May 17 1776
Thomas Jefferson,John Page,May 17 1776
Joseph Hewes,James Iredell,May 17 1776
Caesar Rodney,Thomas Rodney,May 17 1776
William Whipple,Meshech Weare,May 17 1776
Richard Henry Lee,Charles Lee,May 18 1776
William Whipple,John Langdon,May 18 1776
Joseph Hewes,William Tokeley,May 18 1776
Josiah Bartlett,John Langdon,May 19 1776
William Whipple,John Langdon,May 20 1776
Elbridge Gerry,James Warren,May 20 1776
John Adams,James Warren,May 20 1776
Richard Henry Lee,Charles Lee,May 21 1776
Caesar Rodney,Thomas Rodney,May 22 1776
John Hancock,Mrs. Susannah Connolly,May 23 1776
John Hancock,John Thomas,May 24 1776
James Duane,John Jay,May 25 1776
John Hancock,the Officer Commanding in Philadelphia,May 25 1776
John Hancock,the Officer Commanding in Philadelphia,May 26 1776
Joseph Hewes,Samuel Johnston,May 26 1776
William Whipple,John Langdon,May 28 1776
New Hampshire Delegates,Meshech Weare,May 28 1776
Caesar Rodney,Thomas Rodney,May 29 1776
John Adams,Benjamin Hichborn,May 29 1776
Elbridge Gerry,Joseph Palmer,May 31 1776
Richard Henry Lee,Landon Carter,June 2 1776
William Whipple,John Langdon,June 2 1776
Josiah Bartlett,John Langdon,June 3 1776
Massachusetts Delegates,the President of the Massachusetts Council,June 3 1776
John Adams,Patrick Henry,June 3 1776
John Hancock,George Washington,June 3 1776
New Hampshire Delegates,Meshech Weare,June 4 1776
Joseph Hewes,Samuel Johnston,June 4 1776
John Hancock,the New Hampshire Convention,June 4 1776
William Whipple,John Langdon,June 5 1776
Samuel Adams,James Warren,June 6 1776
Josiah Bartlett,Nathaniel Folsom,June 6 1776
John Hancock,George Washington,June 7 1776
Edward Rutledge,John Jay,June 8 1776
New York Delegates,Nathaniel Woodhull,June 8 1776
Elbridge Gerry,Joseph Trumbull,June 8 1776
John Adams,William Cushing,June 9 1776
William Whipple,John Langdon,June 10 1776
Samuel Adams,Horatio Gates,June 10 1776
Josiah Bartlett,John Langdon,June 10 1776
John Hancock,George Washington,June 10 1776
John Hancock,George Washington,June 11 1776
John Hancock,the Massachusetts Assembly,June 11 1776
New Hampshire Delegates,Meshech Weare,June 11 1776
Oliver Wolcott,Mrs. Wolcott,June 11 1776
Elbridge Gerry,James Warren,June 11 1776
John Hancock,the New York Convention,June 11 1776
Maryland Delegates,the Maryland Council of Safety,June 11 1776
Richard Henry Lee,George Washington,June 13 1776
Samuel Chase,Horatio Gates,June 13 1776
John Hancock,Charles Preston,June 13 1776
John Hancock,the Pennsylvania Committee of Safety,June 14 1776
John Hancock,George Washington,June 14 1776
John Hancock,Esek Hopkins,June 14 1776
John Hancock,William Palfrey,June 14 1776
John Adams,Samuel Chase,June 14 1776
Maryland Delegates,the Maryland Council of Safety,June 15 1776
Oliver Wolcott,Mrs. Wolcott,June 15 1776
John Adams,Mrs. Adams,June 16 1776
John Adams,James Warren,June 16 1776
New York Delegates,Nathaniel Wcodhull,June 17 1776
Josiah Bartlett,John Langdon,June 17 1776
William Whipple,John Langdon,June 17 1776
John Hancock,George Washington,June 18 1776
John Adams,Horatio Gates,June 18 1776
Elbridge Gerry,Joseph Trumbull,June 18 1776
Elbridge Gerry,Joseph Trumbull,June 19 1776
Robert Morris,Memorandum,June 20 1776
Benjamin Franklin,George Washington,June 21 1776
John Hancock,the New York Convention,June 21 1776
Elbridge Gerry,John Wendell,June 21 1776
John Adams,Zabdiel Adams,June 21 1776
John Adams,Benjamin Kent,June 22 1776
John Adams,John Winthrop,June 23 1776
John Adams,Samuel Chase,June 24 1776
William Whipple,John Langdon,June 24 1776
Elbridge Gerry,Joseph Trumbull,June 25 1776
Elbridge Gerry,Horatio Gates,June 25 1776
George Clinton,John McKesson,June 25 1776
Elbridge Gerry,James Warren,June 25 1776
John Hancock,George Washington,June 25 1776
Joseph Hewes,Samuel Purviance jr.,June 25 1776
John Hancock,the New York Convention,June 26 1776
George Clinton,John McKesson,June 26 1776
Josiah Bartlett,John Langdon,June 26 1776
John Hancock,George Washington,June 26 1776
John Adams,Mrs. Adams,June 26 1776
New York Delegates,the New York Provincial Congress,June 27 1776
Joseph Hewes,James Iredell,June 28 1776
John Penn,Thomas Person,June 28 1776
Richard Henry Lee,Charles Lee,June 29 1776
Edward Rutledge,John Jay,June 29 1776
John Hancock,George Washington,June 29 1776
Francis Lightfoot Lee,Richard Henry Lee,June 30 1776
Josiah Bartlett,John Langdon,July 1 1776
Oliver Wolcott,Matthew Griswold,July 1 1776
John Adams,Archibald Bulloch,July 1 1776
John Adams,Samuel Chase,July 1 1776
New York Delegates,the New York Provincial Congress,July 2 1776
Henry Wisner,the New York Provincial Congress,July 2 1776
Elbridge Gerry,James Warren,July 2 1776
John Adams,Mrs. Adams,July 3 1776
John Hancock,the Maryland Convention,July 4 1776
Abraham Clark,Elias Dayton,July 4 1776
Caesar Rodney,Thomas Rodney,July 4 1776
Thomas McKean,Alexander James Dallas,Sept. 26 1796  
Thomas McKean,Caesar A. Rodney,Sept. 22 1813  1
Thomas Jefferson,Samuel Adams Wells,May 12 1819 
John Adams,William Plumer,Mar. 28 1813 
John Hancock,the New Jersey Convention,July 5 1776
Elbridge Gerry,James Warren,July 5 1776
John Hancock,William Cooper,July 6 1776
John Hancock,George Washington,July 6 1776
Thomas Jefferson,Richard Flenry Lee,July 8 1776
John Hancock,Horatio Gates,July 8 1776
Joseph Hewes,Samuel Johnston,July 8 1776
William Whipple,John Langdon,July 8 1776
New Hampshire Delegates,the President of New Hampshire,July 9 1776
South Carolina Delegates,John Rutledge,July 9 1776
Abraham Clark,Samuel Tucker. July 9 1776
John Adams,Samuel Chase,July 9 1776
John Hancock,George Washington,July 10 1776
John Hancock,George Washington,July 11 1776
Thomas Stone,the Maryland Council of Safety,July 12 1776
John Hancock,George Washington,July 13 1776
Abraham Clark,Elias Dayton,July 14 1776
Samuel Adams,Richard Henry Lee,July 15 1776
Josiah Bartlett,John Langdon,July 15 1776
Robert Treat Paine,Henry Knox,July 16 1776
John Alsop,the New York Convention,July 16 1776
John Hancock,the Massachusetts Assembly,July 16 1776
Thomas Jefferson,Patrick Henry,July 16 1776
John Hancock,the New Jersey Convention,July 19 1776
John Hancock,the New Jersey Convention,July 19 1776
Samuel Chase,Philip Schuyler,July 19 1776
Edward Rutledge,Robert R. Livingston,July 20 1776
William Ellery,Ezra Stiles,July 20 1776
James Wilson,the Commissioners for Indian Affairs,July 20 1776
Robert Morris,Joseph Reed,July 21 1776
Elbridge Gerry,Samuel Adams and John Adams,July 21 1776
Benjamin Franklin,George Washington,July 22 1776
Josiah Bartlett,John Langdon,July 22 1776
William Whipple,John Langdon,July 22 1776
Joseph Hewes,Samuel Purviance,July 23 1776
Thomas Jefferson,Francis Eppes,July 23 1776
Benjamin Rush ( ?) ,Charles Lee,July 23 1776
John Hancock,John Rutledge,July 24 1776
South Carolina Delegates,John Rutledge,July 25 1776
John Hancock,John Bradford,July 25 1776
John Hancock,George Washington,July 26 1776
Maryland Delegates,the Maryland Council of Safety,July 27 1776
John Hancock,Joseph Trumbull,July 27 1776
Joseph Hewes,Samuel Johnston,July 28 1776
Thomas Jefferson,Richard Henry Lee,July 29 1776
John Adams,Mrs. Adams,July 29 1776
John Hancock,George Washington,July 29 1776
Josiah Bartlett,John Langdon,July 29 1776
North Carolina Delegates,the North Carolina Council of Safety,July 29 1776
Thomas Jefferson,John Page,July 30 1776
Samuel Chase,Richard Henry Lee,July 30 1776
John Hancock,GeorRC Washington,July 31 1776
Ahraham Clark,James Caldwell,Aug 1 1776
Abraham Clark,James Caldwell. Aug 2 1776
John Hancock,George Washington,Aug 2 1776
North Carolina Delegates,the North Carolina Council of Safety,Aug. 2. 1776
Samuel Adanw,Joseph Trumbull,Aug 3 1776
John 1 lancock,John Haslet,Aug 3 1776
Caesar Rodney,Thomas Rodney,Aug 3 1776
John Adams,William 1 leath,Aug 3 1776
Thomas Jefferson,John Page,Aug 5 1776
Josiah Rartlett,John Langdon. Aug 5 1776
Board of War,the Maryland Convention or Committee of Safety,Aug. 6. 39 1776
William Hooper,Jonathan Trumbull,jr.,Aug 6 1776
William Williams,Joseph Trumbull,Aug 7 1776
Secret Committee,Silas Deane,Aug 7 1776
North Carolina Delegates,the North Carolina Council of Safety,Aug. 7. . 42 1776
John Hancock,George Washington,Aug 8 1776
Samuel Chase,Philip Schuyler,Aug 9 1776
North Carolina Delegates,the North Carolina Council of Safety,Aug. 10. 44 1776
James Wilson,Jasper Yeates and John Montgomery,Aug 10 1776
William Williams,Joseph Trumbull,Aug 10 1776
Josiah Bartlett,John Langdon,Aug 11 1776
William Williams,Oliver Wolcott,Aug 12 1776
Thomas Jefferson,Edmund Pendleton,Aug 13 1776
Francis Lewis,Mrs. Gates ( ?),Aug 13 1776
Secret Committee,George Washington,Aug 14 1776
John Adams,Mrs. Adams,Aug 14 1776
William Williams,Joseph Trumbull,Aug 15 1776
Philip Livingston,the New York Convention,Aug 16 1776
Roger Sherman,Jonathan Trumbull,jr.,Aug. 16 ^ 1776
Rhode Island Delegates,Nicholas Cooke,Aug 17 1776
John Hancock,George Washington,Aug 17 1776
Josiah Bartlett,William Whipple,Aug 18 1776
John Adams,Samuel Adams,Aug 18 1776
Edward Rutledge,Robert R. Livingston,Aug 19 1776
John Adams,Samuel Holden Parsons,Aug 19 1776
William Williams,Joseph Trumbull,Aug 20 1776
Benjamin Franklin,Lord Howe,Aug 20 1776
John Adams,James W^arren,Aug 21 1776
Benjamin Franklin,Thomas McKean,Aug 24 1776
John Hancock,George Washington,Aug 24 1776
John Adams,Henry Knox,Aug 25 1776
John Hancock,Artemus Ward,Aug 26 1776
Josiah Bartlett,William Whipple,Aug 27 1776
John Hancock,George Weedon,Aug 28 1776
Benjamin Franklin,Horatio Gates,Aug 28 1776
William Hooper,Jonathan Trumbull,jr.,Aug 28 1776
Francis Lewis,Jonathan Trumbull,jr.,Aug 29 1776
John Hancock,George W^eedon,Aug 30 1776
Philip Livingston,Abraham Yates,jr.,Aug 30 1776
lBenjamin Franklin,Philip Mazzei,Aug. 1776
Josiah Bartlett,Nathaniel Folsom,Sept 2 1776
Josiah Bartlett,William Whipple,Sept 3 1776
John Hancock,the Mar>-land Convention,Sept 3 1776
Caesar Rodney,George Read,Sept 4 1776
Thomas He>-Avard,jr., ,John Morgan,Sept 4 1776
John Adams,James Warren,Sept 4 1776
John Witherspoon's Speech on the Message from Lord Howe,Sept. 5 1776
John Adams,Mrs. Adams,Sept 6 1776
Elbridge Gerry,John Wendell,Sept 6 1776
Samuel Huntington,Matthew Griswold,Eliphalet Dyer,and William Pitkin,Sept 7 1776
Caesar Rodney,George Read,Sept 7 1776
William Williams,Joseph Trumbull,Sept 7 1776
William Ellery,Nicholas Cooke,Sept 7 1776
Samuel Chase,Horatio Gates,Sept 8 1776
Benjamin Franklin,George Washington,Sept 8 1776
John Adams,James Warren,Sept 8 1776
Lewis Morris,John Jay,Sept 8 1776
John Hancock,George Washington,Sept 8 1776
John Hancock,George Washington,Sept 10 1776
Josiah Bartlett,William Whipple,Sept 10 1776
Edward Rutledge,George Washington,Sept. 11 1776
Elbridge Gerry,Joseph Trumbull,Sept 12 1776
William Williams,Joseph Trumbull,Sept 13 1776
William Williams,Joseph Trumbull,Sept 13 1776
Caesar Rodney,George Read,Sept 13 1776
William Ellery,Nicholas Cooke,Sept 14 1776
Josiah Bartlett,William Whipple,Sept 14 1776
John Adams,Mrs. Adams,Sept 14 1776
Francis Lightfoot Lee,Landon Carter,Sept 15 1776
John Penn,the North Carolina Council of Safety,Sept 16 1776
John Adams,Samuel Adams,Sept 17 1776
Robert Treat Paine,Peter Grubb,Sept 18 1776
Thomas Nelson,jr., ,John Page,Sept. 17 1776
North Carolina Delegates,the North Carolina Council of Safety,Sept. 18 1776
Committee of Secret Correspondence,William Bingham,Sept 21 1776
Marine Committee,Thomas Gushing,Sept 21 1776
Edward Rutledge,Robert R. Livingston,Sept 23 1776
John Hancock,the New Hampshire Assembly,Sept 24 1776
Benjamin Rush,Anthony Wayne,Sept 24 1776
Lewis Morris,Abraham Yates,jr.,Sept 24 1776
Robert Treat Paine,S. P. Eve,Sept. 25 1776
John Adams,James Warren,Sept 25 1776
Edward Rutledge,John Rutledge,Sept 25 1776
William Hooper,Robert R. Livingston,Sept 25 1776
Elbridge Gerry,Joseph Trumbull,Sept 26 1776
William Williams,Joseph Trumbull,Sept 26 1776
Richard Henry Lee,Thomas Jefferson,Sept 27 1776
Elbridge Gerry,Horatio Gates,Sept 27 1776
John Hancock,Philip Schuyler,Sept 27 1776
Philip Livingston,Abraham Yates,jr.,Sept 28 1776
Benjamin Rush,Anthony Wayne,Sept 29 1776
John Adams,Henry Knox,Sept. 30 1776
Secret Committee,the Maryland Council of Safety,Oct. 1 1776
Comm.ittee of Secret Correspondence,Statement,Oct. 1 1776
John Hancock,Certificate,Oct. 1 1776
John Hancock,the New Jersey Assembly,Oct. 2 1776
Edward Rutledge,Robert R. Livingston,Oct 2 1776
Caesar Rodney,Thomas Rodney,Oct 2 1776
John Hancock,George Washington,Oct. 4 1776
Elbridge Gerry,Samuel Adams,Oct 4 1776
William Ellery,Nicholas Cooke,Oct 5 1776
Caesar Rodney,John Haslet,Oct 6 1776
Josiah Bartlett,John Langdon,Oct 7 1776
William Williams,Joseph Trumbull,Oct 7 1776
New York ndffratos,the Nt-w York Convention,Oct 7 1776
Elbridne (ierry,Joseph Trinnl)iill,Oct 8 1776
Elbridgc Cierry,I loratio Gates,Oct 9 1776
William Williams,Joseph Tnimhull,Oct. 10 1776
John .Xdanis , .Mrs. .Xdams. Oct 11 1776
Benjamin Rush,Thomas Wharton,jr.,Oct 11 1776
lRichard 1 leinv l.ee,I^anuiel Tnrviance,jr.,Oct. 11 1776
John 1 lancock,tlie Convention of Maryland,Oct 12 1776
Josiah Hartlctt,John Lanpdoti,Oct 15 1776
KlhridKc derry,Joseph Trninliull,Oct 17 1776
173. I'.dward Rutledne,Robert R. Livingston,Oct 19 1776
Josiah Hartlctt,John Langdon,Oct 19 1776
175. l-'lhridge Gerry,Joseph Trumhnll,Oct. 22 1776
176. l't)ard of War,Nathanael (irecne,Oct 22 1776
Henjamin Rush,Thomas Morris (?),Oct 22 1776
Committee of Secret Correspondence,Silas Deane,Oct 23 1776
Committee of Secret Correspondence,Silas Deane,Oct 24 1776
Committee of Secret Correspondence,the Commissioners in Paris,Oct 24 1776
Board of War,George Washington,Oct 24 1776
William Ellery,Nicholas Cooke,Oct 26 1776
New York Delegates,the New York Convention,Oct 26 1776
Abraham Clark,Elias Dayton,Oct 26 1776
Robert Morris,Horatio Gates,Oct 27 1776
John Hancock,George Washington,Oct 28 1776
William Hooper,the President of the North Carolina Convention,Oct 29 1776
John Witherspoon,Horatio Gates,Oct 30 1776
Benjamin Rush,Thomas Wharton,jr.,Nov. 1 1776
William Hooper,the North Carolina Provincial Congress,Nov. 1 1776
John Hancock,George Washington,Nov 5 1776
Robert Morris,George Read. Nov 6 1776
William Williams,Jonathan Trumbull,jr.,Nov 6 1776
Samuel Adams,James Warren,Nov 6 1776
Edward Rutledge,Philip Schuyler,Nov 6 1776
William Whipple,John Langdon,Nov. 7 1776
William Whipple,Josiah Bartlett,Nov. 8 1776
Board of War,the Maryland Council of Safety,Nov 8 1776
William Hooper,Joseph Hewes,Nov. 8 1776
Board of War,George Washington,Nov. 8 1776
John Hancock,George Washington,Nov 9 1776
Francis Lightfoot Lee,Landon Carter,Nov 9 1776
Elbridge Gerry,John Wendell,Nov 11 1776
George Wythe,Thomas Jefferson,Nov 11 1776
John Hancock,the Commissioners from Maryland,Nov 13 1776
John Hancock,George Washington,Nov 14 1776
John Witherspoon,William Livingston,Nov 14 1776
John Hancock,the North Carolina Convention Nov 15 1776
John Hancock,George Washington,Nov 16 1776
William Hooper,Richard Caswell,Nov 16 1776
William Hooper,Joseph Hewes,Nov 16 1776
William Ellery,Nicholas Cooke,Nov 16 1776
William W^hipple,Josiah Bartlett,Nov 16 1776
William Whipple,John Langdon,Nov 16 1776
Oliver Wolcott,Matthew Griswold,Nov 18 1776
Samuel Chase,the Maryland Council of Safety,Nov 19 1776
John Hancock,the Virginia Assembly,Nov 20 1776
